h1,h2,h3,h4,p1,p2,p3,p4,pt,   cost
2.366045595,2.488334642,3.712215857,3.751191377,3.240279507,1.28414517,1.554245174,6.501329423,12.57999927,10005.54063
1.250042494,1.73768322,2.986309114,3.560459138,3.617746241,1.35370292,1.688564437,7.459986402,14.12,10005.54097
3.029773125,3.148470929,3.815074195,4.831723431,2.576292818,0.998280112,1.260398212,5.165028858,10,10005.54187
1.211629399,2.188476143,2.205066589,4.275841818,3.167135758,1.12834788,1.581848924,6.702667438,12.58,10005.54217
2.257595188,2.815343512,3.579649233,3.745989689,3.211860929,1.288653656,1.568010811,6.511474604,12.58,10005.54282
1.469167903,4.041092352,4.080772505,4.925040649,2.453564573,0.980527544,1.225579185,5.340328698,10,10005.54328
3.743200353,3.967431519,4.590716964,4.638179762,2.55923923,1.044491719,1.262693757,5.13357592,10.00000063,10005.5473
1.453883768,2.035495331,2.88084428,3.033082769,4.033687233,1.597642928,1.944763394,8.263906448,15.84,10005.5474
1.797756203,1.878473969,1.990262076,2.383704729,5.114611268,2.039908932,2.542355325,10.25312447,19.95,10005.55153
1.653324267,2.197420066,3.260265565,3.422575557,3.606329135,1.422263054,1.728986794,7.362421013,14.12,10005.55282
1.069368645,1.581848361,4.472533528,4.7931385,2.88730312,1.015772171,1.239359102,6.077565607,11.22,10005.55305
2.192453571,2.512155878,3.155969047,3.872319536,3.230004735,1.257540188,1.574400076,6.518055,12.58,10005.55326
1.711007951,1.879214493,3.263424187,4.015509449,3.264955911,1.213196036,1.519622643,6.58222541,12.58,10005.55375
1.579708105,2.695793812,3.636548894,3.863994068,3.172217042,1.263141386,1.538127402,6.60651417,12.58,10005.55601
1.527420273,2.475709224,4.029505227,4.456589005,2.843287665,1.09559679,1.343766217,5.937349328,11.22,10005.55646
1.936192061,2.240987226,3.295984107,3.924988011,3.238996531,1.244682552,1.548082073,6.548238844,12.58,10005.55713
3.063429081,3.550360345,3.5924869,3.696177948,3.204333811,1.32204049,1.600409825,6.45321584,12.57999997,10005.55746
2.489931723,3.181949861,4.729947377,4.8193231,2.556769653,1.015155647,1.227265479,5.200808734,9.999999513,10005.55927
1.00829728,2.44376727,3.544762768,4.728027218,2.761659385,1.035174395,1.317280721,6.105885499,11.22,10005.55933
1.892192659,3.387574733,3.942189935,4.984779301,2.515476367,0.983306907,1.236973021,5.264243706,10,10005.5611
2.175007447,2.283833925,3.933997794,4.435664131,2.908987969,1.108466707,1.362661054,5.83988427,11.22,10005.56481
1.97537691,1.990082138,2.008905809,2.761129489,4.569687785,1.784706272,2.28248969,9.143116252,17.78,10005.5675
3.304595339,3.416031328,3.837579997,4.88560444,2.570716453,1.008699102,1.269279989,5.151304456,10,10005.56757
1.700182813,2.906898581,4.259995997,4.385853684,2.82996171,1.125604968,1.360347304,5.904086026,11.22000001,10005.56967
1.432272191,3.726840143,3.901602413,4.408035551,2.764614099,1.119992649,1.376297596,5.959095656,11.22,10005.56973
1.103814634,1.510876135,4.598134202,4.864181864,2.909446509,1.015049377,1.232529506,6.062974607,11.22,10005.56983
1.388914555,2.746616792,3.484773602,4.582906871,2.807045467,1.077999249,1.364961937,5.969993347,11.22,10005.57055
2.350711083,4.202308654,4.368643364,4.836425655,2.51263142,1.022881474,1.25178551,5.212701597,10,10005.57218
1.052099303,1.919869016,2.224646776,4.503316799,3.167814278,1.098717924,1.548227487,6.765240311,12.58,10005.57237
1.710038812,2.079660198,2.728036267,3.56446561,3.62422838,1.388408277,1.754972318,7.352391024,14.12,10005.57263
1.595089831,3.595684217,4.939975718,4.95694294,2.482467216,0.953689659,1.250384557,5.313465974,10.00000741,10005.57561
1.826983255,2.147993471,3.699474682,3.968622212,3.240937784,1.252539186,1.522847835,6.563675196,12.58,10005.57794
1.291286574,1.455254044,2.415964283,3.858156507,3.679977264,1.289449308,1.703362712,7.447210717,14.12,10005.57891
2.164876037,2.357503646,3.197035251,3.977007447,3.241608696,1.252320701,1.565110496,6.520960106,12.58,10005.58026
2.365385189,3.217663423,3.724792762,3.810711137,3.194714441,1.307623232,1.576279936,6.501382092,12.5799997,10005.58095
1.170446041,1.300876194,3.658405585,3.750130085,3.700761359,1.329331767,1.602709117,7.487187583,14.11998983,10005.58141
2.116283318,4.630222151,4.810852686,4.831059949,2.493754434,1.027087256,1.242838459,5.236263358,9.999943507,10005.58266
1.017491693,2.018925777,2.141797925,3.329476947,3.961954203,1.499871919,1.966769374,8.411404503,15.84,10005.58347
1.091619475,2.628806998,3.093780212,4.843095581,2.766182812,1.031276477,1.354505644,6.068035067,11.22,10005.58366
1.203932194,2.880532499,2.915854535,4.802889981,2.770926127,1.040407728,1.383360364,6.025305781,11.22,10005.58423
1.595129118,2.000743225,2.026774262,2.446095224,5.080680007,2.043735442,2.537130302,10.28845425,19.95,10005.58476
1.119748913,1.756202901,4.16968618,4.86189428,2.866440806,1.028602158,1.26842836,6.056528676,11.22,10005.58519
1.025939875,1.546411591,3.716435674,4.341655959,3.224650188,1.154458399,1.423533418,6.777357995,12.58,10005.58791
1.891969149,1.926610226,3.657447748,4.702086185,2.932385712,1.06996233,1.343377036,5.874274922,11.22,10005.59241
1.044654994,1.352231957,3.202697715,4.52817309,3.275445588,1.11184536,1.424082134,6.768626918,12.58,10005.59326
1.127642916,1.341435512,1.550642567,3.14135971,4.596033637,1.602834821,2.247728765,9.333402776,17.78,10005.59337
1.762195723,2.606741815,4.088878874,4.527902891,2.854941863,1.113377696,1.357943513,5.893736927,11.22,10005.59485
1.081498596,1.982115051,2.978768475,3.213836114,3.981095067,1.570437136,1.906146346,8.382321451,15.84,10005.59625
1.29913106,2.543466201,2.587374745,4.973870778,2.809145809,1.014744706,1.401236845,5.994872639,11.22,10005.59627
2.420664659,3.795349289,4.21805851,4.332297134,2.833472871,1.166447793,1.403524712,5.816555059,11.22000043,10005.59775
1.528584174,2.504853611,3.031485497,4.131150769,3.181062425,1.225983109,1.555854389,6.617100076,12.58,10005.60044
3.159639425,3.1858454,3.205445592,3.904443515,3.222821261,1.298481863,1.610450971,6.448245905,12.58,10005.60166
1.967522904,2.376996921,2.38761344,4.950105661,2.888286128,1.024379478,1.443207746,5.864126648,11.22,10005.60188
1.841400676,2.888887377,3.665516285,4.564057815,2.842310799,1.111671953,1.384484818,5.88153243,11.22,10005.60258
2.027069916,2.163544864,2.559991295,2.74665028,4.552771513,1.849970353,2.240596685,9.136661448,17.78,10005.60436
1.326348264,2.019985894,3.837822245,4.151508263,3.204039033,1.224210814,1.484775256,6.666974897,12.58,10005.60462
1.566079229,3.099994483,3.49253781,4.008640882,3.146656285,1.268875159,1.555199906,6.609268649,12.58,10005.6056
1.236157525,1.279919009,2.303235645,2.980760161,4.633410121,1.708969435,2.14314125,9.294479194,17.78,10005.6074
1.51805007,3.900572745,4.054739016,4.501656378,2.768501509,1.132751783,1.379376816,5.939369908,11.22000002,10005.60863
2.241598961,2.821315124,3.844829678,4.525677524,2.870694784,1.128080303,1.388169849,5.833055064,11.22,10005.61007
2.091783866,2.603950199,4.087267214,4.548650543,2.877500745,1.124403285,1.369065538,5.849030431,11.22,10005.61224
1.787727293,3.257702725,3.588993116,4.583585477,2.818640032,1.116522786,1.395152466,5.889684716,11.22,10005.61298
1.045932049,2.777194839,3.389925326,3.635027197,3.471016522,1.407974594,1.702966357,7.538042527,14.12,10005.61307
1.489811114,3.04297613,3.611745012,4.665318232,2.801506316,1.098003097,1.374877571,5.945613015,11.22,10005.61413
2.631179931,2.790907343,2.814314654,3.534031553,3.6141388,1.450253045,1.805579341,7.250028813,14.12,10005.61477
2.40471213,2.977728226,3.015037589,3.060715065,4.024171494,1.678070169,2.009831494,8.127925284,15.83999844,10005.61743
1.775662005,2.83873045,2.9036387,4.804444713,2.840342514,1.07183845,1.416233915,5.891585121,11.22,10005.62049
1.195617451,4.255017935,4.465893008,4.576015242,2.713462177,1.127141714,1.351201459,6.028194012,11.21999936,10005.62252
1.410313921,2.185453963,2.975993658,3.212618878,4.011519942,1.608963361,1.944985699,8.274530997,15.84,10005.62503
1.119459664,1.844124499,2.210333693,2.956569284,4.492809343,1.749063115,2.20148349,9.336644052,17.78,10005.62556
1.469053998,1.833772944,1.916428984,3.453845811,4.062484349,1.497678363,2.019482202,8.260355086,15.84,10005.62591
1.422884554,1.571338556,4.858579241,4.915160275,2.947505834,1.05142372,1.25967106,5.96139892,11.21999953,10005.62618
3.091276132,3.526089364,3.796733292,4.46624001,2.865927405,1.15947139,1.422855706,5.771745499,11.22,10005.62725
1.935213923,3.256215337,4.237047622,4.534985911,2.829367815,1.143124687,1.379138129,5.868369369,11.22,10005.62855
1.482145329,3.460749499,3.503481581,4.699454407,2.780802957,1.103208925,1.388639283,5.947348835,11.22,10005.62865
1.747982642,1.930166526,2.658798264,3.770296666,3.646022991,1.375911605,1.752021374,7.34604403,14.12,10005.62938
1.167376555,1.836032533,2.838377482,3.857256679,3.588170923,1.345602154,1.697916111,7.488310812,14.12,10005.63002
4.460064799,4.768741853,4.774366576,4.875820294,2.55319373,1.062352469,1.272347373,5.112106497,10.00000007,10005.63037
2.405073449,2.559812423,3.081937557,3.116872491,4.051440391,1.666889456,1.993776559,8.127894296,15.8400007,10005.63211
1.000704175,1.466516987,1.723560152,2.352255535,5.686119806,2.212018802,2.792213232,11.68964816,22.38,10005.63302
2.616134517,3.851621568,3.912582603,4.477892987,2.839254618,1.162019019,1.417604691,5.801121671,11.22,10005.63306
1.09985757,2.643426582,3.397797338,3.69237245,3.491846286,1.409620538,1.703928859,7.514604317,14.12,10005.63339
1.691686818,3.021125638,3.436810855,4.100874,3.162719736,1.270374929,1.561342353,6.585562982,12.58,10005.63451
1.198937578,3.110172094,3.482800832,4.852178613,2.757244863,1.074297007,1.36142224,6.02703589,11.22,10005.63522
2.679753693,3.06879121,4.357682237,4.496022028,2.874638619,1.15964142,1.389135634,5.796584319,11.21999999,10005.63548
2.937245289,4.053674262,4.407504721,4.412822637,2.845362874,0.982081104,1.612328481,5.780227554,11.22000001,10005.63882
1.142976858,1.556322975,2.371107564,3.003755074,4.547542987,1.7416295,2.163373336,9.327454176,17.78,10005.63956
2.547598582,2.926531707,3.561763523,4.03563883,3.217719078,1.297628933,1.57838873,6.486263259,12.58,10005.6408
1.494001751,2.843499301,4.284049557,4.70165035,2.813503865,1.114200249,1.347624257,5.944671629,11.22,10005.64122
1.152546202,2.17401683,2.480480769,4.574330463,3.158077976,1.147476142,1.550623794,6.723822088,12.58,10005.64361
2.371553081,2.428265463,2.915512771,4.893265785,2.905492142,1.075341358,1.418334196,5.820832304,11.22,10005.64661
1.023209126,2.622608161,3.183025447,3.790438041,3.476320577,1.390427126,1.704593638,7.54865866,14.12,10005.64854
1.561742786,2.52327554,2.830737191,3.247186858,3.998077623,1.624251178,1.977516047,8.240155153,15.84,10005.64944
1.008588091,2.338119873,2.492790278,4.62655444,3.110975775,1.141062408,1.542219299,6.785742518,12.58,10005.65058
1.697065905,2.333520336,4.357516048,4.76921769,2.871955465,1.106964919,1.336453463,5.904626154,11.22,10005.65062
3.173668458,3.50368563,3.630479329,3.991550238,3.208934206,1.324036781,1.599482626,6.447546391,12.58,10005.6519
1.331501443,2.296801246,3.660663374,4.285593591,3.174936101,1.23318672,1.506361251,6.665515928,12.58,10005.6519
1.972343606,2.016155379,2.11449254,2.555731905,5.108743997,2.069911884,2.542838594,10.22850552,19.95,10005.65309
1.186923347,1.707645167,3.187456132,3.901261266,3.612172278,1.356420359,1.670150167,7.481257195,14.12,10005.65346
2.149965668,2.426364716,2.904035947,3.218439722,4.049788685,1.646650551,1.990998911,8.152561853,15.84,10005.65527
1.095032605,2.075148023,2.920302414,4.543548256,3.157642963,1.16665967,1.509089959,6.746607409,12.58,10005.65553
2.595395522,2.914111163,3.377811685,4.107683122,3.220254472,1.290523502,1.586573162,6.482648864,12.58,10005.65559
2.394618678,3.369585208,3.482381016,3.548931337,3.574380562,1.494777912,1.78203994,7.268801515,14.11999993,10005.65667
2.631967779,3.405808056,4.150034319,4.570914345,2.85682208,1.161122053,1.402083934,5.799971931,11.22,10005.65704
1.178831689,1.369543631,2.706875099,4.838765905,3.298010739,1.09920541,1.46863509,6.714148761,12.58,10005.65965
2.14233011,2.486985235,3.449678356,4.845595003,2.889351262,1.098687952,1.38857005,5.843390736,11.22,10005.66079
1.51001732,2.729034505,4.055949326,4.820022415,2.822653964,1.104836301,1.351387705,5.94112203,11.22,10005.66114
1.659729037,2.121233424,4.036456504,4.245037791,3.230085289,1.255459058,1.503201653,6.591253993,12.57999999,10005.66209
1.803196838,2.158918123,2.744218624,3.310065793,4.052954825,1.612678704,1.977081158,8.197285313,15.84,10005.66404
2.246965565,2.611895747,3.121506483,4.233488356,3.225170674,1.260974432,1.581332569,6.512522324,12.58,10005.6641
2.224329619,3.221507625,3.234529818,4.157834506,3.18781342,1.284117903,1.593281849,6.514786828,12.58,10005.66429
1.061859996,2.306434941,3.673539289,3.808557248,3.511348863,1.402780746,1.674998519,7.530871868,14.12,10005.66507
2.225606345,2.548302079,3.340945937,4.864289014,2.888880138,1.098572778,1.397889205,5.834657879,11.22,10005.66534
1.400862624,3.43504877,3.989923086,4.797954872,2.772096873,1.115174397,1.365805795,5.966922935,11.22,10005.66688
2.499505253,2.803700994,3.43623602,3.614559726,3.60831599,1.480314064,1.771330353,7.260039589,14.12,10005.66691
1.135205892,1.612678593,3.51802948,4.592472361,3.234818813,1.165241209,1.449491243,6.730448736,12.58,10005.66706
1.385903419,3.005694157,3.525620867,4.927354206,2.790963174,1.08731167,1.370949656,5.970775501,11.22,10005.66848
2.367324986,3.395561139,3.729676747,4.083714505,3.186646859,1.312012227,1.580132058,6.501208855,12.58,10005.66855
1.079628547,1.132107705,1.585907115,4.036778512,4.170092967,1.328115416,1.958669369,8.383122248,15.84,10005.66932
2.519440358,3.357312586,3.981590956,4.05375597,3.194727955,1.322805178,1.574009913,6.488456862,12.57999991,10005.66959
1.836151782,2.507267237,2.997515458,3.262102124,4.023266119,1.645407793,1.979017443,8.192308643,15.84,10005.67072
2.634393847,2.758386236,4.122098793,4.696892362,2.891366915,1.143120619,1.385715484,5.799796981,11.22,10005.67109
1.678677862,3.506281788,3.646980203,4.164631758,3.138674603,1.289636194,1.563835748,6.587853455,12.58,10005.67149
1.711656013,2.482838124,3.973239278,4.871803778,2.860325056,1.102938183,1.354621993,5.902114769,11.22,10005.67204
2.732686144,3.052801976,3.353662794,4.153096803,3.217298885,1.295774762,1.593956201,6.472970152,12.58,10005.67389
2.707429317,2.711535353,2.986327852,3.690391565,3.622058861,1.459202348,1.794061764,7.244677028,14.12,10005.67469
3.104634099,3.598870576,4.531344662,4.560034937,2.863433558,1.171108482,1.414409587,5.771051084,11.22000271,10005.67624
1.771448521,2.214480096,4.246814307,4.910870173,2.889659188,1.101307653,1.336778273,5.892254886,11.22,10005.67996
2.478795444,2.831277659,3.128436354,4.900278809,2.880743278,1.103948671,1.423597175,5.811710876,11.22,10005.68025
2.148152655,2.95408481,4.568472556,4.708212269,2.857878107,1.150235963,1.369127797,5.842758133,11.22,10005.68157
2.415607604,3.869762974,4.000717684,4.665288372,2.83071334,1.161172108,1.411127289,5.81698726,11.22,10005.68194
2.002871992,2.238884261,4.215972195,4.884406369,2.903504766,1.109830252,1.347023467,5.859641516,11.22,10005.68277
1.262324289,1.704476648,1.708037837,3.228047593,4.540297809,1.684070168,2.269537292,9.286094731,17.78,10005.68622
1.701397788,2.280436221,3.186898454,3.314842648,4.032318604,1.640009629,1.953795741,8.213876015,15.83999999,10005.68625
1.247336185,3.069481437,4.860674936,4.869175841,2.767528749,1.095888503,1.345681284,6.01089651,11.21999505,10005.68786
1.436694061,2.66277662,3.307708939,3.800721528,3.543763315,1.432945709,1.73526977,7.408021206,14.12,10005.68846
1.243952847,2.77729106,3.618029156,3.792696951,3.509059366,1.436300944,1.712695189,7.461944496,14.11999999,10005.68873
1.510896466,3.23723249,3.663155218,3.712153264,3.519013905,1.466937691,1.743119088,7.390929425,14.12000011,10005.68963
1.16708852,2.919867047,4.386998736,4.979656095,2.762032415,1.095802398,1.323748669,6.038416518,11.22,10005.6908
1.839876665,1.871279752,2.266315241,4.065633803,3.661318147,1.342839812,1.784084694,7.331757346,14.12,10005.69142
2.619612503,2.658157591,3.396850383,4.905004863,2.897666248,1.113537735,1.407928093,5.800867924,11.22,10005.69196
2.20497942,2.92678438,3.535961491,4.888704269,2.86245621,1.118987897,1.401796407,5.836759486,11.22,10005.69386
1.684166404,2.996963857,3.714726811,4.931970086,2.823394124,1.110262149,1.379460949,5.906882778,11.22,10005.69505
1.002125255,4.421522504,4.742689479,4.907481118,2.668625848,1.115788352,1.326646138,6.108939626,11.21999996,10005.69505
1.076463403,2.638003922,3.30502087,3.384979244,3.917295653,1.617791257,1.920429096,8.384483984,15.83999999,10005.69517
1.076078026,1.632570619,4.255829774,4.621349929,3.218940308,1.185718776,1.420690595,6.754650321,12.58,10005.69591
1.664282931,2.266778743,4.200385549,4.995074552,2.875362485,1.098067222,1.336140606,5.910429687,11.22,10005.69709
1.491536856,1.656147953,2.767048842,4.741766864,3.279293042,1.157043196,1.518439058,6.625224703,12.58,10005.69742
1.448065718,1.998016697,2.545892339,3.492593004,4.037604061,1.572159078,1.964948665,8.265288196,15.84,10005.69842
2.182077526,2.374997629,2.540146942,3.907273904,3.625956811,1.405612873,1.799290886,7.28913943,14.12,10005.69869
3.559644778,3.924588997,3.983645203,4.665182172,2.862170156,1.178170009,1.429196382,5.750463454,11.22,10005.69964
1.304306741,1.932182611,2.220705423,4.903790325,3.212102008,1.122122611,1.572429972,6.673345408,12.58,10005.70103
1.389970346,1.451554389,1.51501601,2.894816219,5.152098377,1.901561343,2.561620375,10.3347199,19.95,10005.70148
2.159143405,2.296539454,3.4283962,3.790264578,3.631932223,1.452406443,1.744088017,7.291573317,14.12,10005.70155
1.52172003,3.67331384,4.735890304,4.802389033,2.776829628,1.145603006,1.358992225,5.938576013,11.22000087,10005.70199
1.676838881,2.791622891,3.854742444,4.308925229,3.175017237,1.278690941,1.538111713,6.588180109,12.58,10005.70261
